"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","remove_user","cleaning","case_folding","tokenisasi","normalisasi","stopword_removal","stemming","to_sentence","cluster","sentimen"
"1.78E+31","Mon Apr 22 03:19:07 +0000 2024","29","Hakim Saldi Isra: MK Bukan Keranjang Sampah Jadi Tumpuan Selesaikan Masalah Penyelenggaraan Pemilu https://t.co/92F0K0LX60 #News","1.78E+31","","","in","Jakarta","6","3","7","https://twitter.com/liputan6dotcom/status/1782247735250637196","47596019.0","liputan6dotcom","Hakim Saldi Isra: MK Bukan Keranjang Sampah Jadi Tumpuan Selesaikan Masalah Penyelenggaraan Pemilu https://t.co/92F0K0LX60 #News","Hakim Saldi Isra Bukan Keranjang Sampah Jadi Tumpuan Selesaikan Masalah Penyelenggaraan Pemilu News","hakim saldi isra bukan keranjang sampah jadi tumpuan selesaikan masalah penyelenggaraan pemilu news","['hakim', 'saldi', 'isra', 'bukan', 'keranjang', 'sampah', 'jadi', 'tumpuan', 'selesaikan', 'masalah', 'penyelenggaraan', 'pemilu', 'news']","['hakim', 'saldi', 'isra', 'bukan', 'keranjang', 'sampah', 'jadi', 'tumpuan', 'selesaikan', 'masalah', 'penyelenggaraan', 'pemilu', 'news']","['hakim', 'saldi', 'isra', 'keranjang', 'sampah', 'tumpuan', 'selesaikan', 'penyelenggaraan', 'pemilu', 'news']","['hakim', 'saldi', 'isra', 'keranjang', 'sampah', 'tumpu', 'selesai', 'selenggara', 'milu', 'news']","hakim saldi isra keranjang sampah tumpu selesai selenggara milu news","2","Positif"
"1.78E+31","Tue Apr 23 03:49:09 +0000 2024","51","Menurut Arief keberadaan lembaga ini penting untuk menangani dugaan pelanggaran etik yang dilakukan oleh Presiden dalam masa pemilu. https://t.co/A0gmB75Daq","1.78E+31","","","in","Jakarta","2","7","14","https://twitter.com/kompascom/status/1782617682405478675","23343960.0","kompascom","Menurut Arief keberadaan lembaga ini penting untuk menangani dugaan pelanggaran etik yang dilakukan oleh Presiden dalam masa pemilu. https://t.co/A0gmB75Daq","Menurut Arief keberadaan lembaga ini penting untuk menangani dugaan pelanggaran etik yang dilakukan oleh Presiden dalam masa pemilu ","menurut arief keberadaan lembaga ini penting untuk menangani dugaan pelanggaran etik yang dilakukan oleh presiden dalam masa pemilu ","['menurut', 'arief', 'keberadaan', 'lembaga', 'ini', 'penting', 'untuk', 'menangani', 'dugaan', 'pelanggaran', 'etik', 'yang', 'dilakukan', 'oleh', 'presiden', 'dalam', 'masa', 'pemilu']","['menurut', 'arief', 'keberadaan', 'lembaga', 'ini', 'penting', 'untuk', 'menangani', 'dugaan', 'pelanggaran', 'etik', 'yang', 'dilakukan', 'oleh', 'presiden', 'dalam', 'masa', 'pemilu']","['arief', 'keberadaan', 'lembaga', 'menangani', 'dugaan', 'pelanggaran', 'etik', 'presiden', 'pemilu']","['arief', 'ada', 'lembaga', 'tangan', 'duga', 'langgar', 'etik', 'presiden', 'milu']","arief ada lembaga tangan duga langgar etik presiden milu","2","Positif"
"1.78E+31","Sat Apr 20 04:20:00 +0000 2024","686","Anggap Kecurangan Pemilu 2024 'Lebih Parah' dari Era Orba Masinton PDIP Minta Mahasiswa Bergerak https://t.co/LGO88cuUEv","1.78E+31","","","in","Indonesia","7","28","290","https://twitter.com/democrazymedia/status/1781538280955371588","1.24E+31","democrazymedia","Anggap Kecurangan Pemilu 2024 'Lebih Parah' dari Era Orba Masinton PDIP Minta Mahasiswa Bergerak https://t.co/LGO88cuUEv","Anggap Kecurangan Pemilu Lebih Parah dari Era Orba Masinton PDIP Minta Mahasiswa Bergerak ","anggap kecurangan pemilu lebih parah dari era orba masinton pdip minta mahasiswa bergerak ","['anggap', 'kecurangan', 'pemilu', 'lebih', 'parah', 'dari', 'era', 'orba', 'masinton', 'pdip', 'minta', 'mahasiswa', 'bergerak']","['anggap', 'kecurangan', 'pemilu', 'lebih', 'parah', 'dari', 'era', 'orba', 'masinton', 'pdip', 'meminta', 'mahasiswa', 'bergerak']","['anggap', 'kecurangan', 'pemilu', 'parah', 'era', 'orba', 'masinton', 'pdip', 'mahasiswa', 'bergerak']","['anggap', 'curang', 'milu', 'parah', 'era', 'orba', 'masinton', 'pdip', 'mahasiswa', 'gerak']","anggap curang milu parah era orba masinton pdip mahasiswa gerak","2","Positif"
"1.78E+30","Thu Apr 25 11:50:39 +0000 2024","0","Sinergi TNI-Polri akan terus terjalin sebagai upaya menjaga keamanan dan ketertiban masyarakat dalam keadaan kondusif terlebih pada pengawalan penyampaian pendapat hasil Pemilu 2024. Pengamanan tersebut juga merupakan cara mengawal kebebasan berdemokrasi di tanah air. https://t.co/YZIjfG4lNq","1.78E+30","https://pbs.twimg.com/media/GMAiuOpbEAAH4I-.jpg","","in","","0","0","0","https://twitter.com/sikum_k25241/status/1783463633042964975","1.75E+31","sikum_k25241","Sinergi TNI-Polri akan terus terjalin sebagai upaya menjaga keamanan dan ketertiban masyarakat dalam keadaan kondusif terlebih pada pengawalan penyampaian pendapat hasil Pemilu 2024. Pengamanan tersebut juga merupakan cara mengawal kebebasan berdemokrasi di tanah air. https://t.co/YZIjfG4lNq","Sinergi TNI Polri akan terus terjalin sebagai upaya menjaga keamanan dan ketertiban masyarakat dalam keadaan kondusif terlebih pada pengawalan penyampaian pendapat hasil Pemilu Pengamanan tersebut juga merupakan cara mengawal kebebasan berdemokrasi tanah air ","sinergi tni polri akan terus terjalin sebagai upaya menjaga keamanan dan ketertiban masyarakat dalam keadaan kondusif terlebih pada pengawalan penyampaian pendapat hasil pemilu pengamanan tersebut juga merupakan cara mengawal kebebasan berdemokrasi tanah air ","['sinergi', 'tni', 'polri', 'akan', 'terus', 'terjalin', 'sebagai', 'upaya', 'menjaga', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'dalam', 'keadaan', 'kondusif', 'terlebih', 'pada', 'pengawalan', 'penyampaian', 'pendapat', 'hasil', 'pemilu', 'pengamanan', 'tersebut', 'juga', 'merupakan', 'cara', 'mengawal', 'kebebasan', 'berdemokrasi', 'tanah', 'air']","['sinergi', 'tni', 'polri', 'akan', 'terus', 'terjalin', 'sebagai', 'upaya', 'menjaga', 'keamanan', 'dan', 'ketertiban', 'masyarakat', 'dalam', 'keadaan', 'kondusif', 'terlebih', 'pada', 'pengawalan', 'penyampaian', 'pendapat', 'hasil', 'pemilu', 'pengamanan', 'tersebut', 'juga', 'merupakan', 'cara', 'mengawal', 'kebebasan', 'berdemokrasi', 'tanah', 'air']","['sinergi', 'tni', 'polri', 'terjalin', 'upaya', 'menjaga', 'keamanan', 'ketertiban', 'masyarakat', 'kondusif', 'pengawalan', 'penyampaian', 'pendapat', 'hasil', 'pemilu', 'pengamanan', 'mengawal', 'kebebasan', 'berdemokrasi', 'tanah', 'air']","['sinergi', 'tni', 'polri', 'jalin', 'upaya', 'jaga', 'aman', 'tertib', 'masyarakat', 'kondusif', 'awal', 'sampai', 'dapat', 'hasil', 'milu', 'aman', 'awal', 'bebas', 'demokrasi', 'tanah', 'air']","sinergi tni polri jalin upaya jaga aman tertib masyarakat kondusif awal sampai dapat hasil milu aman awal bebas demokrasi tanah air","0","Negatif"
"1.78E+31","Mon Apr 22 06:39:40 +0000 2024","373","@tempodotco Yg membingungkan utk @officialMKRI Melarang penyaluran Bansos jelang Pemilu Tapi MK tidak temukan pelanggaran bansos pengaruhi hasil pemilu INI STANDART GANDA!! Ternyata cawe2 jokowi sudah masuk ke lembaga hukum di Indonesia!","1.78E+31","","tempodotco","in","","2","10","48","https://twitter.com/DeniSupriyadi06/status/1782298207760089167","1.59E+31","DeniSupriyadi06"," Yg membingungkan utk  Melarang penyaluran Bansos jelang Pemilu Tapi MK tidak temukan pelanggaran bansos pengaruhi hasil pemilu INI STANDART GANDA!! Ternyata cawe2 jokowi sudah masuk ke lembaga hukum di Indonesia!"," membingungkan utk Melarang penyaluran Bansos jelang Pemilu Tapi tidak temukan pelanggaran bansos pengaruhi hasil pemilu INI STANDART GANDA Ternyata cawe jokowi sudah masuk lembaga hukum Indonesia "," membingungkan utk melarang penyaluran bansos jelang pemilu tapi tidak temukan pelanggaran bansos pengaruhi hasil pemilu ini standart ganda ternyata cawe jokowi sudah masuk lembaga hukum indonesia ","['membingungkan', 'utk', 'melarang', 'penyaluran', 'bansos', 'jelang', 'pemilu', 'tapi', 'tidak', 'temukan', 'pelanggaran', 'bansos', 'pengaruhi', 'hasil', 'pemilu', 'ini', 'standart', 'ganda', 'ternyata', 'cawe', 'jokowi', 'sudah', 'masuk', 'lembaga', 'hukum', 'indonesia']","['membingungkan', 'untuk', 'melarang', 'penyaluran', 'bansos', 'jelang', 'pemilu', 'tapi', 'tidak', 'temukan', 'pelanggaran', 'bansos', 'pengaruhi', 'hasil', 'pemilu', 'ini', 'standart', 'ganda', 'ternyata', 'cawe', 'jokowi', 'sudah', 'masuk', 'lembaga', 'hukum', 'indonesia']","['membingungkan', 'melarang', 'penyaluran', 'bansos', 'jelang', 'pemilu', 'temukan', 'pelanggaran', 'bansos', 'pengaruhi', 'hasil', 'pemilu', 'standart', 'ganda', 'cawe', 'jokowi', 'masuk', 'lembaga', 'hukum', 'indonesia']","['bingung', 'larang', 'salur', 'bansos', 'jelang', 'milu', 'temu', 'langgar', 'bansos', 'pengaruh', 'hasil', 'milu', 'standart', 'ganda', 'cawe', 'jokowi', 'masuk', 'lembaga', 'hukum', 'indonesia']","bingung larang salur bansos jelang milu temu langgar bansos pengaruh hasil milu standart ganda cawe jokowi masuk lembaga hukum indonesia","2","Positif"
"1.78E+31","Thu Apr 25 12:36:18 +0000 2024","0","ngeliat berita situasi politik sekarang gua cuma bisa bilang tuh kan gua bilang juga apa hahaha karna seriusan emang smua ini tuh gak melenceng jauh dari prediksi gua sebelum pemilu smua ini udh pernah gua obrolin sm temen kampus klo nongkrong eh malah bener kejadian ","1.78E+31","","","in","","0","0","0","https://twitter.com/heyinternetgeek/status/1783475118565683274","1.58E+31","heyinternetgeek","ngeliat berita situasi politik sekarang gua cuma bisa bilang tuh kan gua bilang juga apa hahaha karna seriusan emang smua ini tuh gak melenceng jauh dari prediksi gua sebelum pemilu smua ini udh pernah gua obrolin sm temen kampus klo nongkrong eh malah bener kejadian ","ngeliat berita situasi politik sekarang gua cuma bisa bilang tuh kan gua bilang juga apa hahaha karna seriusan emang smua ini tuh gak melenceng jauh dari prediksi gua sebelum pemilu smua ini udh pernah gua obrolin temen kampus klo nongkrong malah bener kejadian ","ngeliat berita situasi politik sekarang gua cuma bisa bilang tuh kan gua bilang juga apa hahaha karna seriusan emang smua ini tuh gak melenceng jauh dari prediksi gua sebelum pemilu smua ini udh pernah gua obrolin temen kampus klo nongkrong malah bener kejadian ","['ngeliat', 'berita', 'situasi', 'politik', 'sekarang', 'gua', 'cuma', 'bisa', 'bilang', 'tuh', 'kan', 'gua', 'bilang', 'juga', 'apa', 'hahaha', 'karna', 'seriusan', 'emang', 'smua', 'ini', 'tuh', 'gak', 'melenceng', 'jauh', 'dari', 'prediksi', 'gua', 'sebelum', 'pemilu', 'smua', 'ini', 'udh', 'pernah', 'gua', 'obrolin', 'temen', 'kampus', 'klo', 'nongkrong', 'malah', 'bener', 'kejadian']","['melihat', 'berita', 'situasi', 'politik', 'sekarang', 'gua', 'cuma', 'bisa', 'bilang', 'tuh', 'kan', 'gua', 'bilang', 'juga', 'apa', 'hahaha', 'karena', 'seriusan', 'memang', 'semua', 'ini', 'tuh', 'enggak', 'melenceng', 'jauh', 'dari', 'prediksi', 'gua', 'sebelum', 'pemilu', 'semua', 'ini', 'sudah', 'pernah', 'gua', 'obrolin', 'teman', 'kampus', 'kalo', 'nongkrong', 'malah', 'benar', 'kejadian']","['berita', 'situasi', 'politik', 'gua', 'bilang', 'gua', 'bilang', 'hahaha', 'seriusan', 'melenceng', 'prediksi', 'gua', 'pemilu', 'gua', 'obrolin', 'teman', 'kampus', 'nongkrong', 'kejadian']","['berita', 'situasi', 'politik', 'gua', 'bilang', 'gua', 'bilang', 'hahaha', 'serius', 'lenceng', 'prediksi', 'gua', 'milu', 'gua', 'obrolin', 'teman', 'kampus', 'nongkrong', 'jadi']","berita situasi politik gua bilang gua bilang hahaha serius lenceng prediksi gua milu gua obrolin teman kampus nongkrong jadi","0","Negatif"
"1.78E+31","Wed Apr 24 23:12:10 +0000 2024","17","Semarak pesta demokrasi telah mencapai puncaknya pada 14 Februari 2024 lalu secara umum seluruh rangkaian Pemilu 2024 berlangsung aman lancar dan kondusif. #PemiluBerakhirDenganDamai Liverpool Onana Coach Justin https://t.co/g6nt5zU8bp","1.78E+31","https://pbs.twimg.com/media/GL91HikaQAA0tQY.jpg","","in","","0","2","15","https://twitter.com/Nidyna10/status/1783272752746758377","1.71E+30","Nidyna10","Semarak pesta demokrasi telah mencapai puncaknya pada 14 Februari 2024 lalu secara umum seluruh rangkaian Pemilu 2024 berlangsung aman lancar dan kondusif. #PemiluBerakhirDenganDamai Liverpool Onana Coach Justin https://t.co/g6nt5zU8bp","Semarak pesta demokrasi telah mencapai puncaknya pada Februari lalu secara umum seluruh rangkaian Pemilu berlangsung aman lancar dan kondusif PemiluBerakhirDenganDamai Liverpool Onana Coach Justin ","semarak pesta demokrasi telah mencapai puncaknya pada februari lalu secara umum seluruh rangkaian pemilu berlangsung aman lancar dan kondusif pemiluberakhirdengandamai liverpool onana coach justin ","['semarak', 'pesta', 'demokrasi', 'telah', 'mencapai', 'puncaknya', 'pada', 'februari', 'lalu', 'secara', 'umum', 'seluruh', 'rangkaian', 'pemilu', 'berlangsung', 'aman', 'lancar', 'dan', 'kondusif', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['semarak', 'pesta', 'demokrasi', 'telah', 'mencapai', 'puncaknya', 'pada', 'februari', 'lalu', 'secara', 'umum', 'seluruh', 'rangkaian', 'pemilu', 'berlangsung', 'aman', 'lancar', 'dan', 'kondusif', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['semarak', 'pesta', 'demokrasi', 'mencapai', 'puncaknya', 'februari', 'rangkaian', 'pemilu', 'aman', 'lancar', 'kondusif', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['semarak', 'pesta', 'demokrasi', 'capai', 'puncak', 'februari', 'rangkai', 'milu', 'aman', 'lancar', 'kondusif', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","semarak pesta demokrasi capai puncak februari rangkai milu aman lancar kondusif pemiluberakhirdengandamai liverpool onana coach justin","0","Negatif"
"1.78E+31","Thu Apr 18 08:36:05 +0000 2024","1","Mari kita bersatu kembali setelah Pemilu 2024 #Pemilu2024AmanDamai #SukseskanPemilu2024 #wujudkanpemiludamai #Pemilu2024Kondusif https://t.co/m33an6blUq","1.78E+31","https://pbs.twimg.com/ext_tw_video_thumb/1780877832702574592/pu/img/iWOjUJg429JCFE_3.jpg","Jennife83085830","in","","7","0","0","https://twitter.com/Jennife83085830/status/1780877951334232419","1.56E+31","Jennife83085830","Mari kita bersatu kembali setelah Pemilu 2024 #Pemilu2024AmanDamai #SukseskanPemilu2024 #wujudkanpemiludamai #Pemilu2024Kondusif https://t.co/m33an6blUq","Mari kita bersatu kembali setelah Pemilu Pemilu AmanDamai SukseskanPemilu wujudkanpemiludamai Pemilu Kondusif ","mari kita bersatu kembali setelah pemilu pemilu amandamai sukseskanpemilu wujudkanpemiludamai pemilu kondusif ","['mari', 'kita', 'bersatu', 'kembali', 'setelah', 'pemilu', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['mari', 'kita', 'bersatu', 'kembali', 'setelah', 'pemilu', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['mari', 'bersatu', 'pemilu', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['mari', 'satu', 'milu', 'milu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'milu', 'kondusif']","mari satu milu milu amandamai sukseskanpemilu wujudkanpemiludamai milu kondusif","0","Negatif"
"1.78E+31","Wed Apr 24 05:42:19 +0000 2024","5","Prabowo-Gibran Jadi Presiden-Wapres Terpilih @ZUL_Hasan: Gonjang ganjing Pemilu Selesai https://t.co/pUCPnFirSP","1.78E+31","","","in","Lampung, Indonesia","0","1","4","https://twitter.com/dyahNeZza/status/1783008549498683881","3357091693.0","dyahNeZza","Prabowo-Gibran Jadi Presiden-Wapres Terpilih : Gonjang ganjing Pemilu Selesai https://t.co/pUCPnFirSP","Prabowo Gibran Jadi Presiden Wapres Terpilih Gonjang ganjing Pemilu Selesai ","prabowo gibran jadi presiden wapres terpilih gonjang ganjing pemilu selesai ","['prabowo', 'gibran', 'jadi', 'presiden', 'wapres', 'terpilih', 'gonjang', 'ganjing', 'pemilu', 'selesai']","['prabowo', 'gibran', 'jadi', 'presiden', 'wapres', 'terpilih', 'gonjang', 'ganjing', 'pemilu', 'selesai']","['prabowo', 'gibran', 'presiden', 'wapres', 'terpilih', 'gonjang', 'ganjing', 'pemilu', 'selesai']","['prabowo', 'gibran', 'presiden', 'wapres', 'pilih', 'gonjang', 'ganjing', 'milu', 'selesai']","prabowo gibran presiden wapres pilih gonjang ganjing milu selesai","1","Netral"
"1.78E+31","Wed Apr 17 14:27:44 +0000 2024","4","https://t.co/1PjCZmmnH5 - a thread - #manipulasi #hasilpemilu #manipulasisuarahakim","1.78E+31","","","en","Indonesia","0","0","3","https://twitter.com/hi_puttttt/status/1780604060271542428","1.11E+31","hi_puttttt","https://t.co/1PjCZmmnH5 - a thread - #manipulasi #hasilpemilu #manipulasisuarahakim"," thread manipulasi hasilpemilu manipulasisuarahakim"," thread manipulasi hasilpemilu manipulasisuarahakim","['thread', 'manipulasi', 'hasilpemilu', 'manipulasisuarahakim']","['thread', 'manipulasi', 'hasilpemilu', 'manipulasisuarahakim']","['thread', 'manipulasi', 'hasilpemilu', 'manipulasisuarahakim']","['thread', 'manipulasi', 'hasilpemilu', 'manipulasisuarahakim']","thread manipulasi hasilpemilu manipulasisuarahakim","1","Netral"
"1.78E+31","Thu Apr 25 00:00:46 +0000 2024","14","Persatuan dan Kesatuan Wajib Dijaga setelah Pemilu 2024 Pemilu 2024 penting bagi kita semua untuk memahami dan menjaga persatuan serta kesatuan sebagai pondasi utama kestabilan dan kemajuan bangsa. #PemiluBerakhirDenganDamai Liverpool Onana Coach Justin https://t.co/tgdl0rEwGU","1.78E+31","https://pbs.twimg.com/media/GL-APDabgAEhUSi.jpg","","in","DKI Jakarta, Indonesia","1","2","13","https://twitter.com/aiiptu/status/1783284983337214156","1.01E+29","aiiptu","Persatuan dan Kesatuan Wajib Dijaga setelah Pemilu 2024 Pemilu 2024 penting bagi kita semua untuk memahami dan menjaga persatuan serta kesatuan sebagai pondasi utama kestabilan dan kemajuan bangsa. #PemiluBerakhirDenganDamai Liverpool Onana Coach Justin https://t.co/tgdl0rEwGU","Persatuan dan Kesatuan Wajib Dijaga setelah Pemilu Pemilu penting bagi kita semua untuk memahami dan menjaga persatuan serta kesatuan sebagai pondasi utama kestabilan dan kemajuan bangsa PemiluBerakhirDenganDamai Liverpool Onana Coach Justin ","persatuan dan kesatuan wajib dijaga setelah pemilu pemilu penting bagi kita semua untuk memahami dan menjaga persatuan serta kesatuan sebagai pondasi utama kestabilan dan kemajuan bangsa pemiluberakhirdengandamai liverpool onana coach justin ","['persatuan', 'dan', 'kesatuan', 'wajib', 'dijaga', 'setelah', 'pemilu', 'pemilu', 'penting', 'bagi', 'kita', 'semua', 'untuk', 'memahami', 'dan', 'menjaga', 'persatuan', 'serta', 'kesatuan', 'sebagai', 'pondasi', 'utama', 'kestabilan', 'dan', 'kemajuan', 'bangsa', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['persatuan', 'dan', 'kesatuan', 'wajib', 'dijaga', 'setelah', 'pemilu', 'pemilu', 'penting', 'bagi', 'kita', 'semua', 'untuk', 'memahami', 'dan', 'menjaga', 'persatuan', 'serta', 'kesatuan', 'sebagai', 'pondasi', 'utama', 'kestabilan', 'dan', 'kemajuan', 'bangsa', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['persatuan', 'kesatuan', 'wajib', 'dijaga', 'pemilu', 'pemilu', 'memahami', 'menjaga', 'persatuan', 'kesatuan', 'pondasi', 'utama', 'kestabilan', 'kemajuan', 'bangsa', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","['satu', 'satu', 'wajib', 'jaga', 'milu', 'milu', 'paham', 'jaga', 'satu', 'satu', 'pondasi', 'utama', 'stabil', 'maju', 'bangsa', 'pemiluberakhirdengandamai', 'liverpool', 'onana', 'coach', 'justin']","satu satu wajib jaga milu milu paham jaga satu satu pondasi utama stabil maju bangsa pemiluberakhirdengandamai liverpool onana coach justin","0","Negatif"
"1.78E+31","Wed Apr 17 06:32:01 +0000 2024","594","Mahasiswa Hukum Empat Kampus Serahkan Amici Curiae Minta MK Batalkan Hasil Pemilu https://t.co/SoGgTkPBhz","1.78E+31","","","in","","2","17","221","https://twitter.com/OposisiCerdas/status/1780484342466457990","8.88E+30","OposisiCerdas","Mahasiswa Hukum Empat Kampus Serahkan Amici Curiae Minta MK Batalkan Hasil Pemilu https://t.co/SoGgTkPBhz","Mahasiswa Hukum Empat Kampus Serahkan Amici Curiae Minta Batalkan Hasil Pemilu ","mahasiswa hukum empat kampus serahkan amici curiae minta batalkan hasil pemilu ","['mahasiswa', 'hukum', 'empat', 'kampus', 'serahkan', 'amici', 'curiae', 'minta', 'batalkan', 'hasil', 'pemilu']","['mahasiswa', 'hukum', 'empat', 'kampus', 'serahkan', 'amici', 'curiae', 'meminta', 'batalkan', 'hasil', 'pemilu']","['mahasiswa', 'hukum', 'kampus', 'serahkan', 'amici', 'curiae', 'batalkan', 'hasil', 'pemilu']","['mahasiswa', 'hukum', 'kampus', 'serah', 'amici', 'curiae', 'batal', 'hasil', 'milu']","mahasiswa hukum kampus serah amici curiae batal hasil milu","0","Negatif"
"1.78E+31","Mon Apr 22 23:16:13 +0000 2024","22","Pasca pelaksanaan Pemilihan Unun 2024 sebagian besar masyatakat Indonesia menyatakan puas atas terselenggaranya pemilu kali ini dimana tingkat kepuasan ini berasal dari berbagai lapisan sosial masyarakat. ___ #MariHormatiPutusanMK Gibran WA DI BIO Maldini Scudetto https://t.co/LCGtQlFQo2","1.78E+31","https://pbs.twimg.com/media/GLzi3LlbIAAH27u.jpg","","in","Indonesia","2","2","18","https://twitter.com/Saodah1234/status/1782548994205589909","1.27E+31","Saodah1234","Pasca pelaksanaan Pemilihan Unun 2024 sebagian besar masyatakat Indonesia menyatakan puas atas terselenggaranya pemilu kali ini dimana tingkat kepuasan ini berasal dari berbagai lapisan sosial masyarakat. ___ #MariHormatiPutusanMK Gibran WA DI BIO Maldini Scudetto https://t.co/LCGtQlFQo2","Pasca pelaksanaan Pemilihan Unun sebagian besar masyatakat Indonesia menyatakan puas atas terselenggaranya pemilu kali ini dimana tingkat kepuasan ini berasal dari berbagai lapisan sosial masyarakat MariHormatiPutusanMK Gibran BIO Maldini Scudetto ","pasca pelaksanaan pemilihan unun sebagian besar masyatakat indonesia menyatakan puas atas terselenggaranya pemilu kali ini dimana tingkat kepuasan ini berasal dari berbagai lapisan sosial masyarakat marihormatiputusanmk gibran bio maldini scudetto ","['pasca', 'pelaksanaan', 'pemilihan', 'unun', 'sebagian', 'besar', 'masyatakat', 'indonesia', 'menyatakan', 'puas', 'atas', 'terselenggaranya', 'pemilu', 'kali', 'ini', 'dimana', 'tingkat', 'kepuasan', 'ini', 'berasal', 'dari', 'berbagai', 'lapisan', 'sosial', 'masyarakat', 'marihormatiputusanmk', 'gibran', 'bio', 'maldini', 'scudetto']","['pasca', 'pelaksanaan', 'pemilihan', 'unun', 'sebagian', 'besar', 'masyatakat', 'indonesia', 'menyatakan', 'puas', 'atas', 'terselenggaranya', 'pemilu', 'kali', 'ini', 'dimana', 'tingkat', 'kepuasan', 'ini', 'berasal', 'dari', 'berbagai', 'lapisan', 'sosial', 'masyarakat', 'marihormatiputusanmk', 'gibran', 'bio', 'maldini', 'scudetto']","['pasca', 'pelaksanaan', 'pemilihan', 'unun', 'masyatakat', 'indonesia', 'puas', 'terselenggaranya', 'pemilu', 'kali', 'dimana', 'tingkat', 'kepuasan', 'berasal', 'lapisan', 'sosial', 'masyarakat', 'marihormatiputusanmk', 'gibran', 'bio', 'maldini', 'scudetto']","['pasca', 'laksana', 'pilih', 'unun', 'masyatakat', 'indonesia', 'puas', 'selenggara', 'milu', 'kali', 'mana', 'tingkat', 'puas', 'asal', 'lapis', 'sosial', 'masyarakat', 'marihormatiputusanmk', 'gibran', 'bio', 'maldini', 'scudetto']","pasca laksana pilih unun masyatakat indonesia puas selenggara milu kali mana tingkat puas asal lapis sosial masyarakat marihormatiputusanmk gibran bio maldini scudetto","1","Netral"
"1.78E+31","Thu Apr 18 07:42:50 +0000 2024","0","@Fahrihamzah 100jt itu dianggap manusia ATO komoditas pemilu sama 02 ? https://t.co/N9sraaV3PF","1.78E+31","https://pbs.twimg.com/ext_tw_video_thumb/1780864374414233600/pu/img/sxz4yKov0l6cL5Su.jpg","Fahrihamzah","in","","0","0","0","https://twitter.com/GMambruk/status/1780864550436589669","1.35E+31","GMambruk"," 100jt itu dianggap manusia ATO komoditas pemilu sama 02 ? https://t.co/N9sraaV3PF"," itu dianggap manusia ATO komoditas pemilu sama "," itu dianggap manusia ato komoditas pemilu sama ","['itu', 'dianggap', 'manusia', 'ato', 'komoditas', 'pemilu', 'sama']","['itu', 'dianggap', 'manusia', 'atau', 'komoditas', 'pemilu', 'sama']","['dianggap', 'manusia', 'komoditas', 'pemilu']","['anggap', 'manusia', 'komoditas', 'milu']","anggap manusia komoditas milu","2","Positif"
